s_id,direction,lane,lat,long,month,state,country,dailytraffic
15,5,2,30.81482,90.53268,6,Georgia,USA,9446.0
860331,5,6,25.98887,80.16551,6,Florida,USA,3682.137931034483
130,1,2,33.9086,84.22856,6,Georgia,USA,21391.1
700322,5,3,28.71535,80.88965,6,Florida,USA,3341.233333333333
22940,5,0,41.441777,122.43501,6,California,USA,8400.6
130,1,3,33.517366,86.865385,6,Georgia,USA,22143.183333333334
100448,5,2,27.98726,82.50514,6,Florida,USA,10288.5
130,1,2,33.596739,79.022536,6,Georgia,USA,21391.1
150295,1,1,27.80172,82.67938,6,Florida,USA,4797.5
22980,1,0,40.563753,122.359011,6,California,USA,31837.733333333334
100448,5,1,27.98726,82.50514,6,Florida,USA,6709.233333333334
208,3,0,41.7825,92.0075,6,Colorado,USA,1091.2333333333333
248,3,2,33.43621,82.071,6,Georgia,USA,15339.2
248,3,1,42.912735,112.476663,6,Georgia,USA,15106.466666666667
1,1,4,33.78967,84.24671,6,Georgia,USA,20689.027777777777
22980,5,0,40.563753,122.359011,6,California,USA,29320.933333333334
100448,1,3,27.98726,82.50514,6,Florida,USA,7819.966666666666
248,3,1,33.43621,82.071,6,Georgia,USA,15106.466666666667
530050,1,1,30.98902,85.40753,6,Florida,USA,5562.7
130,1,2,33.517366,86.865385,6,Georgia,USA,21391.1
15,1,1,40.973025,74.601335,6,Georgia,USA,6776.0
790170,3,1,28.9525,80.94205,6,Florida,USA,3332.0508474576272
22730,5,0,40.730939,122.320063,6,California,USA,12321.766666666666
100449,1,1,27.92588,82.35058,6,Florida,USA,5194.521739130435
530050,5,2,30.98902,85.40753,6,Florida,USA,3300.3703703703704
130,1,7,33.9086,84.22856,6,Georgia,USA,4945.866666666667
130,1,6,33.9086,84.22856,6,Georgia,USA,22064.52380952381
22390,1,0,40.480453,122.319406,6,California,USA,27775.633333333335
130,1,5,33.9086,84.22856,6,Georgia,USA,25208.525423728814
100449,5,1,27.92588,82.35058,6,Florida,USA,7203.521739130435
130,1,4,33.9086,84.22856,6,Georgia,USA,23404.85
22390,5,0,40.480453,122.319406,6,California,USA,27025.7
282,1,0,21.474836,214.748364,6,Delaware,USA,37499.28571428572
790133,5,2,29.04766,81.00669,6,Florida,USA,9469.966666666667
7,7,1,42.753071,114.654476,6,Colorado,USA,3266.5333333333333
22,1,2,35.316163,89.875911,6,Georgia,USA,10947.316666666668
2,5,2,30.457773,91.174143,6,Georgia,USA,18881.1
18,5,1,32.2002,81.18769,6,Georgia,USA,10347.0
22710,1,0,39.942521,122.200261,6,California,USA,16880.566666666666
939964,1,1,26.71523,80.68418,6,Florida,USA,3837.4666666666667
248,7,0,38.386241,105.770659,6,Colorado,USA,2211.733333333333
150183,5,2,27.67815,82.67787,6,Florida,USA,13088.833333333334
130,1,4,33.517366,86.865385,6,Georgia,USA,23404.85
22710,5,0,39.942521,122.200261,6,California,USA,16488.2
100449,1,2,27.92588,82.35058,6,Florida,USA,6760.391304347826
530050,5,1,30.98902,85.40753,6,Florida,USA,5659.4
208,3,0,40.255883,109.026818,6,Colorado,USA,1091.2333333333333
2,5,2,32.762633,80.429983,6,Georgia,USA,18881.1
22730,1,0,40.730939,122.320063,6,California,USA,13015.3
870193,7,1,25.69552,80.32028,6,Florida,USA,6997.4
130,1,3,33.9086,84.22856,6,Georgia,USA,22143.183333333334
12,1,7,33.8027,84.40639,6,Georgia,USA,5566.366666666667
100449,1,3,27.92588,82.35058,6,Florida,USA,7113.304347826087
2,5,2,34.624993,86.307843,6,Georgia,USA,18881.1
150183,1,2,27.67815,82.67787,6,Florida,USA,13145.7
870258,5,1,25.9187,80.1876,6,Florida,USA,4914.8
203,5,2,40.571277,80.216836,6,Georgia,USA,2008.3111111111111
21560,5,0,40.550485,122.387298,6,California,USA,9434.0
100851,7,0,38.848323,104.685395,6,Colorado,USA,11364.6
22,1,1,32.167444,92.093971,6,Georgia,USA,9272.516666666666
132,1,3,31.58049,81.43089,6,Georgia,USA,8305.2
979931,5,2,28.79909,81.99811,6,Florida,USA,9915.464285714286
132,1,2,35.112614,81.582572,6,Georgia,USA,12111.627118644068
100851,3,0,38.848323,104.685395,6,Colorado,USA,10681.666666666666
930087,7,2,26.71826,80.0434,6,Florida,USA,3099.103448275862
12,1,2,41.13295,104.79481,6,Georgia,USA,2102.5
580251,7,1,30.69357,86.80592,6,Florida,USA,1323.4137931034484
299936,7,1,30.25178,82.51512,6,Florida,USA,7209.051724137931
700322,1,3,28.71535,80.88965,6,Florida,USA,3564.8333333333335
132,1,2,31.58049,81.43089,6,Georgia,USA,12111.627118644068
21790,1,0,41.07185,122.358107,6,California,USA,9266.0
100571,5,0,39.570751,107.771834,6,Colorado,USA,2400.866666666667
132,1,1,35.112614,81.582572,6,Georgia,USA,7089.216666666666
132,1,1,31.58049,81.43089,6,Georgia,USA,7089.216666666666
249,7,0,38.356044,104.846885,6,Colorado,USA,5327.133333333333
21790,5,0,41.07185,122.358107,6,California,USA,10988.933333333332
18,1,3,42.730428,70.954275,6,Georgia,USA,9329.386363636364
860331,5,2,25.98887,80.16551,6,Florida,USA,19216.58620689655
9,5,0,38.561963,104.652036,6,Colorado,USA,20564.666666666668
205,3,0,40.376882,105.480305,6,Colorado,USA,3892.6666666666665
21820,1,0,40.897256,124.083293,6,California,USA,7323.689655172414
100571,1,0,39.570751,107.771834,6,Colorado,USA,2445.9333333333334
530247,1,1,30.98257,85.48675,6,Florida,USA,1654.549019607843
203,5,2,34.8221,85.5393,6,Georgia,USA,2008.3111111111111
530247,5,1,30.98257,85.48675,6,Florida,USA,1588.3469387755101
860214,3,3,26.23112,80.16312,6,Florida,USA,7158.55
870382,3,3,25.77508,80.17177,6,Florida,USA,607.8
203,1,2,34.8221,85.5393,6,Georgia,USA,2308.5
20324,3,1,28.85185,82.49094,6,Florida,USA,4810.733333333334
254,1,1,43.4897,95.6994,6,Georgia,USA,9076.0
299936,3,1,30.25178,82.51512,6,Florida,USA,7188.103448275862
530248,7,1,30.97592,85.05225,6,Florida,USA,1472.6
203,1,2,40.571277,80.216836,6,Georgia,USA,2308.5
101018,5,0,39.844024,104.984654,6,Colorado,USA,91547.53571428571
254,1,1,33.01971,84.9871,6,Georgia,USA,9076.0
930087,3,2,26.71826,80.0434,6,Florida,USA,3976.655172413793
20324,3,2,28.85185,82.49094,6,Florida,USA,4799.0
101018,1,0,39.844024,104.984654,6,Colorado,USA,82765.57142857143
203,1,2,47.772701,101.29296,6,Georgia,USA,2308.5
730263,1,2,29.38624,81.18876,6,Florida,USA,2065.309523809524
150086,7,2,27.87279,82.60599,6,Florida,USA,5850.8125
20324,7,1,28.85185,82.49094,6,Florida,USA,4150.068965517241
530248,3,1,30.97592,85.05225,6,Florida,USA,1407.7
12,1,2,33.8027,84.40639,6,Georgia,USA,2102.5
100950,5,0,38.283044,104.605293,6,Colorado,USA,37879.933333333334
750154,1,2,28.47229,81.31036,6,Florida,USA,7039.566666666667
22,1,1,30.8295,83.32351,6,Georgia,USA,9272.516666666666
20324,7,2,28.85185,82.49094,6,Florida,USA,5658.586206896552
150086,7,1,27.87279,82.60599,6,Florida,USA,6612.912280701755
203,5,1,34.8221,85.5393,6,Georgia,USA,5561.2
203,5,1,40.571277,80.216836,6,Georgia,USA,5561.2
203,5,1,42.565415,72.802993,6,Georgia,USA,5561.2
299936,3,2,30.25178,82.51512,6,Florida,USA,4400.241379310345
21560,1,0,40.550485,122.387298,6,California,USA,9390.379310344828
100950,1,0,38.283044,104.605293,6,Colorado,USA,39535.3
930087,7,1,26.71826,80.0434,6,Florida,USA,4494.137931034483
22,1,1,34.482174,86.825842,6,Georgia,USA,9272.516666666666
2,5,1,19.827761,155.945863,6,Georgia,USA,16282.916666666666
870382,3,2,25.77508,80.17177,6,Florida,USA,660.8
7,7,1,46.84773,96.88757,6,Colorado,USA,3266.5333333333333
130,5,7,33.9086,84.22856,6,Georgia,USA,3250.9
130,5,6,33.9086,84.22856,6,Georgia,USA,21683.58823529412
11,1,1,38.145286,81.845304,6,Georgia,USA,11181.441176470587
22080,3,0,40.651289,122.9393,6,California,USA,2734.1666666666665
130,5,5,33.9086,84.22856,6,Georgia,USA,23165.696428571428
2,5,1,33.52646,84.254,6,Georgia,USA,16282.916666666666
1,3,1,32.556338,93.618399,6,Colorado,USA,909.2333333333333
130,5,4,33.9086,84.22856,6,Georgia,USA,22104.95
206,3,0,40.080132,102.093201,6,Colorado,USA,665.0
700322,5,1,28.71535,80.88965,6,Florida,USA,5314.333333333333
22080,7,0,40.651289,122.9393,6,California,USA,2921.366666666667
100451,3,3,28.01417,82.61363,6,Florida,USA,5742.9
100451,7,1,28.01417,82.61363,6,Florida,USA,7455.733333333334
870258,5,2,25.9187,80.1876,6,Florida,USA,6622.933333333333
249,3,0,38.356044,104.846885,6,Colorado,USA,5248.166666666667
22,1,1,44.5186,69.7004,6,Georgia,USA,9272.516666666666
130,5,4,33.517366,86.865385,6,Georgia,USA,22104.95
100451,3,2,28.01417,82.61363,6,Florida,USA,7503.9
22090,3,0,40.582544,122.437317,6,California,USA,5738.346153846154
2,5,1,34.624993,86.307843,6,Georgia,USA,16282.916666666666
530218,3,2,30.75556,85.36099,6,Florida,USA,3863.4333333333334
730263,1,1,29.38624,81.18876,6,Florida,USA,3684.1132075471696
12,1,4,33.8027,84.40639,6,Georgia,USA,16325.5
100451,3,1,28.01417,82.61363,6,Florida,USA,7853.6
22090,7,0,40.582544,122.437317,6,California,USA,5715.689655172414
750038,7,3,28.55072,81.59719,6,Florida,USA,7562.233333333334
130,5,3,33.9086,84.22856,6,Georgia,USA,23195.933333333334
15,1,1,41.12555,104.82255,6,Georgia,USA,6776.0
130,5,3,33.517366,86.865385,6,Georgia,USA,23195.933333333334
530218,7,1,30.75556,85.36099,6,Florida,USA,7388.87037037037
100451,7,2,28.01417,82.61363,6,Florida,USA,7178.666666666667
21820,5,0,40.897256,124.083293,6,California,USA,7164.413793103448
100452,5,2,28.13092,82.5022,6,Florida,USA,8294.633333333333
22,1,1,35.316163,89.875911,6,Georgia,USA,9272.516666666666
750154,1,3,28.47229,81.31036,6,Florida,USA,6608.266666666666
860331,5,3,25.98887,80.16551,6,Florida,USA,20889.172413793105
790170,3,2,28.9525,80.94205,6,Florida,USA,2885.915254237288
21880,5,0,41.774326,122.577012,6,California,USA,12996.966666666667
100452,5,1,28.13092,82.5022,6,Florida,USA,8345.966666666667
2,5,1,30.457773,91.174143,6,Georgia,USA,16282.916666666666
299936,7,2,30.25178,82.51512,6,Florida,USA,4469.724137931034
22020,1,0,40.219201,122.251624,6,California,USA,23281.933333333334
100452,1,2,28.13092,82.5022,6,Florida,USA,8046.1
530218,7,2,30.75556,85.36099,6,Florida,USA,3694.5
22040,5,0,40.594343,122.389392,6,California,USA,7175.6
12,1,3,33.8027,84.40639,6,Georgia,USA,20664.843137254902
100452,1,1,28.13092,82.5022,6,Florida,USA,8146.566666666667
22,1,1,42.027889,112.207857,6,Georgia,USA,9272.516666666666
970417,1,1,26.93515,80.15371,6,Florida,USA,11781.964285714286
2,5,1,32.762633,80.429983,6,Georgia,USA,16282.916666666666
205,7,0,40.376882,105.480305,6,Colorado,USA,3813.866666666667
22,1,1,43.00153,111.01223,6,Georgia,USA,9272.516666666666
100451,7,3,28.01417,82.61363,6,Florida,USA,5213.033333333334
249,7,0,29.447223,98.680737,6,Colorado,USA,5327.133333333333
22040,1,0,40.594343,122.389392,6,California,USA,7831.133333333333
150183,1,1,27.67815,82.67787,6,Florida,USA,11979.566666666668
870382,3,1,25.77508,80.17177,6,Florida,USA,1142.7333333333333
939952,1,1,26.91493,80.14379,6,Florida,USA,12398.8
860331,5,4,25.98887,80.16551,6,Florida,USA,22091.862068965518
22020,5,0,40.219201,122.251624,6,California,USA,22160.333333333332
22,5,2,30.8295,83.32351,6,Georgia,USA,10479.433333333332
22,1,2,44.5186,69.7004,6,Georgia,USA,10947.316666666668
23000,1,0,40.586539,122.391675,6,California,USA,9535.233333333334
100372,7,2,27.99637,82.53009,6,Florida,USA,8067.633333333333
30094,7,3,26.12386,81.7627,6,Florida,USA,4132.916666666667
320112,5,2,30.59913,83.12493,6,Florida,USA,9746.3
129,1,3,30.6267,83.1729,6,Georgia,USA,6074.794117647059
790133,1,1,29.04766,81.00669,6,Florida,USA,7521.033333333334
30100,1,0,38.42611,121.487361,6,California,USA,42787.8275862069
100372,7,1,27.99637,82.53009,6,Florida,USA,7862.866666666667
245,7,0,40.40665,104.935902,6,Colorado,USA,23385.6
12,5,1,35.841881,87.438654,6,Georgia,USA,7933.903225806452
30100,5,0,38.42611,121.487361,6,California,USA,45112.31034482759
500220,7,1,30.53105,84.54609,6,Florida,USA,8654.421052631578
100372,3,3,27.99637,82.53009,6,Florida,USA,8073.1
870187,7,5,25.78172,80.34574,6,Florida,USA,10558.5
970417,5,1,26.93515,80.15371,6,Florida,USA,11022.938775510203
129,1,2,45.993352,112.557139,6,Georgia,USA,10358.016666666666
30143,1,1,26.47974,81.43443,6,Florida,USA,6725.611111111111
150295,5,2,27.80172,82.67938,6,Florida,USA,6507.2
580330,3,1,30.85991,86.88602,6,Florida,USA,788.8666666666667
22,5,1,43.00153,111.01223,6,Georgia,USA,9155.283333333333
100372,3,2,27.99637,82.53009,6,Florida,USA,8883.1
30143,5,1,26.47974,81.43443,6,Florida,USA,6952.754385964912
750175,1,1,28.50688,81.37617,6,Florida,USA,8130.777777777777
2,7,0,39.739875,104.671758,6,Colorado,USA,14333.6
129,1,2,33.596739,79.022536,6,Georgia,USA,10358.016666666666
100372,3,1,27.99637,82.53009,6,Florida,USA,10175.7
320112,5,3,30.59913,83.12493,6,Florida,USA,5665.4
930217,5,5,26.89359,80.13425,6,Florida,USA,2055.733333333333
15,1,1,32.455742,87.362864,6,Georgia,USA,6776.0
129,1,3,33.594952,86.649807,6,Georgia,USA,6074.794117647059
100372,7,3,27.99637,82.53009,6,Florida,USA,7257.7
30094,7,2,26.12386,81.7627,6,Florida,USA,5584.433333333333
30094,3,1,26.12386,81.7627,6,Florida,USA,5565.833333333333
500281,1,1,30.69801,84.62463,6,Florida,USA,864.5555555555555
22,5,1,38.738277,80.656096,6,Georgia,USA,9155.283333333333
247,1,0,27.84384,97.632297,6,Colorado,USA,6265.733333333334
129,5,1,33.594952,86.649807,6,Georgia,USA,6713.416666666667
161,5,1,31.23438,81.5093,6,Georgia,USA,1826.1612903225807
30094,3,2,26.12386,81.7627,6,Florida,USA,6203.783333333334
100373,1,2,27.91558,82.40171,6,Florida,USA,5826.724137931034
161,5,1,34.492656,82.000883,6,Georgia,USA,1826.1612903225807
161,5,1,43.67562,108.2881,6,Georgia,USA,1826.1612903225807
2,5,5,33.52646,84.254,6,Georgia,USA,2390.9
320112,5,1,30.59913,83.12493,6,Florida,USA,5909.366666666667
12,5,1,33.8027,84.40639,6,Georgia,USA,7933.903225806452
15,5,2,32.38214,83.76813,6,Georgia,USA,9446.0
860357,1,1,26.14585,80.48102,6,Florida,USA,7232.538461538462
30094,3,3,26.12386,81.7627,6,Florida,USA,5640.75
100373,1,1,34.391736,112.082921,6,Florida,USA,2131.1724137931033
161,5,2,31.23438,81.5093,6,Georgia,USA,8261.5
930174,5,6,26.71347,80.08277,6,Florida,USA,9120.083333333334
129,5,1,30.63106,83.17814,6,Georgia,USA,6713.416666666667
940260,5,2,27.43967,80.39039,6,Florida,USA,8493.07142857143
30094,7,1,26.12386,81.7627,6,Florida,USA,8533.2
100373,1,1,27.91558,82.40171,6,Florida,USA,2131.1724137931033
500220,7,2,30.53105,84.54609,6,Florida,USA,6433.701754385965
161,5,3,31.23438,81.5093,6,Georgia,USA,10501.116666666667
22,5,1,42.027889,112.207857,6,Georgia,USA,9155.283333333333
2,5,6,33.52646,84.254,6,Georgia,USA,1606.3
161,5,4,31.23438,81.5093,6,Georgia,USA,5314.40625
700345,5,1,28.04041,80.62184,6,Florida,USA,6927.442307692308
100321,7,4,28.05426,82.43835,6,Florida,USA,5689.733333333334
15,1,1,32.38214,83.76813,6,Georgia,USA,6776.0
129,1,2,33.594952,86.649807,6,Georgia,USA,10358.016666666666
100321,3,2,28.05426,82.43835,6,Florida,USA,5240.4
129,1,1,45.993352,112.557139,6,Georgia,USA,7164.6
780360,1,1,30.10387,81.62707,6,Florida,USA,6714.576923076923
30191,5,3,26.26649,81.74236,6,Florida,USA,10432.433333333332
1,1,2,43.009174,71.434399,6,Georgia,USA,24947.266666666666
500220,3,1,30.53105,84.54609,6,Florida,USA,8910.661016949152
12,5,2,33.364511,79.240575,6,Georgia,USA,19050.75
100321,3,1,28.05426,82.43835,6,Florida,USA,5336.5
970406,5,1,28.49269,82.48064,6,Florida,USA,4237.216666666666
244,7,0,40.373326,105.489628,6,Colorado,USA,4636.9
30270,3,1,25.86463,81.1106,6,Florida,USA,1476.9833333333333
100276,7,1,27.71231,82.27562,6,Florida,USA,3566.3
129,1,1,42.738992,114.438022,6,Georgia,USA,7164.6
150295,5,3,27.80172,82.67938,6,Florida,USA,6735.566666666667
970403,5,3,25.99943,80.21988,6,Florida,USA,17355.033333333333
30270,7,1,25.86463,81.1106,6,Florida,USA,1391.2830188679245
870187,7,2,25.78172,80.34574,6,Florida,USA,11689.8
700370,3,1,28.40169,80.74454,6,Florida,USA,13193.896551724138
22,5,1,46.555745,106.044095,6,Georgia,USA,9155.283333333333
320277,3,1,30.49021,83.13253,6,Florida,USA,749.2413793103449
129,1,1,33.596739,79.022536,6,Georgia,USA,7164.6
100276,3,1,27.71231,82.27562,6,Florida,USA,3443.0666666666666
100240,5,4,38.175805,121.399905,6,California,USA,10299.633333333333
18,5,1,33.755517,78.965044,6,Georgia,USA,10347.0
283,1,1,32.89239,83.677959,6,Georgia,USA,8458.771929824561
580330,7,1,30.85991,86.88602,6,Florida,USA,748.6140350877193
100240,5,3,38.175805,121.399905,6,California,USA,15174.466666666667
500054,5,2,30.68182,84.38361,6,Florida,USA,771.5384615384615
211,3,0,31.948367,102.269319,6,Colorado,USA,2138.6
161,1,4,31.23438,81.5093,6,Georgia,USA,6894.151515151515
870187,7,3,25.78172,80.34574,6,Florida,USA,12835.733333333334
30191,5,2,26.26649,81.74236,6,Florida,USA,13612.683333333332
780360,5,2,30.10387,81.62707,6,Florida,USA,6576.116279069767
100321,7,3,28.05426,82.43835,6,Florida,USA,4918.233333333334
30191,1,1,26.26649,81.74236,6,Florida,USA,12727.733333333334
292,5,2,32.06166,81.13849,6,Georgia,USA,11241.875
870187,7,4,25.78172,80.34574,6,Florida,USA,14051.233333333334
7,7,1,33.774151,84.624815,6,Colorado,USA,3266.5333333333333
700345,5,2,28.04041,80.62184,6,Florida,USA,6540.851063829788
320202,1,1,30.60243,83.01515,6,Florida,USA,592.4107142857143
129,1,2,30.6267,83.1729,6,Georgia,USA,10358.016666666666
30191,1,2,26.26649,81.74236,6,Florida,USA,12776.533333333333
100321,7,2,28.05426,82.43835,6,Florida,USA,5292.366666666667
500220,3,2,30.53105,84.54609,6,Florida,USA,6672.728813559322
245,3,0,40.40665,104.935902,6,Colorado,USA,23037.166666666668
100321,3,3,28.05426,82.43835,6,Florida,USA,4479.433333333333
292,5,1,32.06166,81.13849,6,Georgia,USA,16187.363636363636
12,5,1,41.13295,104.79481,6,Georgia,USA,7933.903225806452
30191,1,3,26.26649,81.74236,6,Florida,USA,9424.633333333333
100321,7,1,28.05426,82.43835,6,Florida,USA,5237.033333333334
3,3,2,44.40152,106.72318,6,Georgia,USA,19909.237288135595
9,5,1,33.75873,84.37843,6,Georgia,USA,17761.58823529412
129,1,1,61.143793,149.982045,6,Georgia,USA,7164.6
30191,5,1,26.26649,81.74236,6,Florida,USA,11694.283333333333
100321,3,4,28.05426,82.43835,6,Florida,USA,5473.2
729914,5,2,30.35666,81.76062,6,Florida,USA,19607.541666666668
780360,1,2,30.10387,81.62707,6,Florida,USA,5980.857142857143
320202,5,1,30.60243,83.01515,6,Florida,USA,543.5087719298245
22,5,1,44.5186,69.7004,6,Georgia,USA,9155.283333333333
860357,1,2,26.14585,80.48102,6,Florida,USA,5050.461538461538
780360,5,1,30.10387,81.62707,6,Florida,USA,6094.326086956522
749923,5,3,30.65501,81.66265,6,Florida,USA,4913.444444444444
100373,1,2,34.391736,112.082921,6,Florida,USA,5826.724137931034
930101,3,4,26.68063,80.21461,6,Florida,USA,7070.966666666666
247,5,0,40.413757,104.869888,6,Colorado,USA,6357.133333333333
130,1,1,33.517366,86.865385,6,Georgia,USA,16143.133333333333
1,1,3,43.009174,71.434399,6,Georgia,USA,25137.93220338983
100446,5,3,27.85327,82.32652,6,Florida,USA,7791.724137931034
23090,1,4,40.716633,122.330353,6,California,USA,7420.333333333333
7,7,1,41.670632,70.82737,6,Colorado,USA,3266.5333333333333
2,5,2,43.009174,71.434399,6,Georgia,USA,18881.1
100446,5,2,27.85327,82.32652,6,Florida,USA,8414.448275862069
22,5,1,30.8295,83.32351,6,Georgia,USA,9155.283333333333
23090,5,1,40.716633,122.330353,6,California,USA,7407.766666666666
9,5,1,31.276281,87.502172,6,Georgia,USA,17761.58823529412
940195,7,1,27.39156,80.46052,6,Florida,USA,1759.396551724138
510316,3,1,29.77662,85.27618,6,Florida,USA,1289.2727272727273
700345,1,1,28.04041,80.62184,6,Florida,USA,7067.18
100446,5,1,27.85327,82.32652,6,Florida,USA,9127.793103448275
150295,1,3,27.80172,82.67938,6,Florida,USA,6508.433333333333
23090,5,2,40.716633,122.330353,6,California,USA,5001.333333333333
870193,3,1,25.69552,80.32028,6,Florida,USA,7338.18
129,5,3,33.594952,86.649807,6,Georgia,USA,5679.846153846154
208,7,0,40.255883,109.026818,6,Colorado,USA,1082.9
860331,5,7,25.98887,80.16551,6,Florida,USA,7181.379310344828
100446,1,4,27.85327,82.32652,6,Florida,USA,2511.6206896551726
23100,1,3,41.319531,122.325116,6,California,USA,5029.333333333333
247,5,0,27.84384,97.632297,6,Colorado,USA,6357.133333333333
129,5,3,30.63106,83.17814,6,Georgia,USA,5679.846153846154
2,5,2,46.117,103.411,6,Georgia,USA,18881.1
320112,1,1,30.59913,83.12493,6,Florida,USA,6825.2
790133,5,1,29.04766,81.00669,6,Florida,USA,6831.333333333333
12,5,0,39.512192,104.870379,6,Colorado,USA,59187.0
870193,3,2,25.69552,80.32028,6,Florida,USA,5019.369565217391
23090,1,3,40.716633,122.330353,6,California,USA,5417.733333333334
100448,1,2,27.98726,82.50514,6,Florida,USA,9693.066666666668
930101,3,3,26.68063,80.21461,6,Florida,USA,8026.933333333333
930174,5,5,26.71347,80.08277,6,Florida,USA,18866.15
130,1,1,42.253333,72.867153,6,Georgia,USA,16143.133333333333
100448,1,1,27.98726,82.50514,6,Florida,USA,5569.066666666667
23010,3,0,40.586388,122.39733,6,California,USA,8953.724137931034
248,3,0,38.386241,105.770659,6,Colorado,USA,2088.0
2,5,2,38.5277,81.6447,6,Georgia,USA,18881.1
970417,1,2,26.93515,80.15371,6,Florida,USA,9079.017857142857
520364,7,1,30.96481,85.59687,6,Florida,USA,1145.8461538461538
130,1,1,39.722742,75.466323,6,Georgia,USA,16143.133333333333
208,7,0,32.729705,97.606773,6,Colorado,USA,1082.9
23010,7,0,40.586388,122.39733,6,California,USA,9322.551724137931
100446,1,3,27.85327,82.32652,6,Florida,USA,7866.0344827586205
100447,7,2,27.99635,82.38209,6,Florida,USA,7653.233333333334
520364,3,1,30.96481,85.59687,6,Florida,USA,1134.2051282051282
150295,1,2,27.80172,82.67938,6,Florida,USA,6758.033333333334
130,1,1,33.9086,84.22856,6,Georgia,USA,16143.133333333333
860214,3,2,26.23112,80.16312,6,Florida,USA,7882.883333333333
23040,1,0,40.570947,122.360431,6,California,USA,34685.63333333333
100447,7,1,27.99635,82.38209,6,Florida,USA,9914.933333333332
750154,5,2,28.47229,81.31036,6,Florida,USA,6416.133333333333
130,1,1,33.596739,79.022536,6,Georgia,USA,16143.133333333333
23040,5,0,40.570947,122.360431,6,California,USA,32415.4
100447,3,2,27.99635,82.38209,6,Florida,USA,8328.9
510316,7,1,29.77662,85.27618,6,Florida,USA,1307.4565217391305
2,5,2,42.83475,105.97787,6,Georgia,USA,18881.1
100447,3,1,27.99635,82.38209,6,Florida,USA,9552.966666666667
22,1,3,30.8295,83.32351,6,Georgia,USA,6348.588235294118
23100,1,4,41.319531,122.325116,6,California,USA,7398.866666666667
510313,5,1,29.86154,85.24352,6,Florida,USA,1920.1612903225807
129,5,2,45.993352,112.557139,6,Georgia,USA,9988.8
100373,5,1,34.391736,112.082921,6,Florida,USA,2111.5666666666666
161,1,1,34.492656,82.000883,6,Georgia,USA,4502.315789473684
509940,1,2,30.55474,84.59297,6,Florida,USA,1594.8275862068965
209,7,0,40.519215,107.480278,6,Colorado,USA,2741.8
22,5,1,34.482174,86.825842,6,Georgia,USA,9155.283333333333
2,5,3,43.009174,71.434399,6,Georgia,USA,22281.483333333334
129,5,1,45.993352,112.557139,6,Georgia,USA,6713.416666666667
100373,5,1,27.91558,82.40171,6,Florida,USA,2111.5666666666666
161,1,1,43.67562,108.2881,6,Georgia,USA,4502.315789473684
12,5,1,33.364511,79.240575,6,Georgia,USA,7933.903225806452
750154,5,3,28.47229,81.31036,6,Florida,USA,7208.766666666666
161,1,2,31.23438,81.5093,6,Georgia,USA,7124.366666666667
860357,1,0,26.14585,80.48102,6,Florida,USA,3.0434782608695654
23120,5,0,40.641526,122.364903,6,California,USA,17766.466666666667
24080,1,0,41.344247,122.344712,6,California,USA,13711.275862068966
509940,1,1,30.55474,84.59297,6,Florida,USA,2040.107142857143
100373,1,4,27.91558,82.40171,6,Florida,USA,24.551724137931036
7,7,1,40.582532,104.747863,6,Colorado,USA,3266.5333333333333
129,5,1,42.738992,114.438022,6,Georgia,USA,6713.416666666667
790133,1,2,29.04766,81.00669,6,Florida,USA,9813.433333333332
24090,5,0,40.576374,122.387495,6,California,USA,6825.766666666666
161,1,3,31.23438,81.5093,6,Georgia,USA,10888.666666666666
2,5,4,33.52646,84.254,6,Georgia,USA,21602.48
500281,5,1,30.69801,84.62463,6,Florida,USA,845.1555555555556
22,5,1,35.316163,89.875911,6,Georgia,USA,9155.283333333333
100373,1,3,27.91558,82.40171,6,Florida,USA,6913.724137931034
282,5,0,21.474836,214.748364,6,Delaware,USA,30096.64285714286
129,5,1,33.596739,79.022536,6,Georgia,USA,6713.416666666667
320112,1,3,30.59913,83.12493,6,Florida,USA,6696.633333333333
1,1,3,33.78967,84.24671,6,Georgia,USA,25137.93220338983
150295,5,1,27.80172,82.67938,6,Florida,USA,5314.733333333334
509940,5,1,30.55474,84.59297,6,Florida,USA,1885.2745098039215
150295,1,4,27.80172,82.67938,6,Florida,USA,102.36666666666666
23100,5,1,41.319531,122.325116,6,California,USA,7359.6
100446,1,2,27.85327,82.32652,6,Florida,USA,6501.586206896552
1,1,3,40.349093,74.616586,6,Georgia,USA,25137.93220338983
209,3,0,40.519215,107.480278,6,Colorado,USA,2710.633333333333
2,5,3,30.457773,91.174143,6,Georgia,USA,22281.483333333334
129,5,2,33.596739,79.022536,6,Georgia,USA,9988.8
23100,5,2,41.319531,122.325116,6,California,USA,4030.4666666666667
100446,1,1,27.85327,82.32652,6,Florida,USA,8609.758620689656
510313,1,1,29.86154,85.24352,6,Florida,USA,1902.258064516129
22,5,1,32.167444,92.093971,6,Georgia,USA,9155.283333333333
100373,5,3,27.91558,82.40171,6,Florida,USA,6502.4
23110,1,2,41.7789,122.04739,6,California,USA,2137.866666666667
129130,7,0,33.850898,117.814391,6,California,USA,120025.46666666666
161,1,1,31.23438,81.5093,6,Georgia,USA,4502.315789473684
320112,1,2,30.59913,83.12493,6,Florida,USA,10155.3
100373,5,2,34.391736,112.082921,6,Florida,USA,7351.133333333333
